id,sentence,price,quality,environment,service,other
1201,good ambience,,,Positive,,
1201,pricing also very decent,Positive,,,,
1201,but overall taste of punjab missing,,Negative,,,
1202,i am a big soup fan and both hot and sour and tomato soup was disappointing,,Negative,,,
1202,they starter was too paste like in they mouth,,Negative,,,
1202,they garlic naan was amazing,,Positive,,,
1202,deal make and was below average,,Negative,,,
1202,they gave us complimentary brownie and ice cream which was average as well,,Neutral,,,
1202,definitely not a place worth your money,,,,,Negative
1203,this place served they worst indian food i could ever ask for in hyderabad,,Negative,,,
1203,they towels were dirty and not properly washed,,,,Negative,
1203,they food was just horrible,,Negative,,,
1203,loud music from they pub above will spoil your dining experience even more and when i asked for outdoor seating they lied saying it is only a smoking area,,,Negative,,
1203,not visiting this place ever again,,,,,Negative
1203,an extra star only coz of they interior otherwise this place is just worthy of a one star,,,Positive,,
1204,we ordered all marathas from here which turned out to be a mass of poorly cooked dry mass of wheat,,Negative,,,
1204,do not know about they rest of they things they serve but not ordering again for sure,,,,,Negative
1205,so we had a combined birthday celebration for almost five people and housing a team of almost fifty,,,,,
1205,we decided to order cake from is bakers,,,,,
1205,following is my experience on they same presentation looked lovely and they gum paste flowers on it just made our mouths to water,,Positive,,,
1205,they colour was sharp and had they perfect blend of black and white,,Positive,,,
1205,they presentation was superb,,Positive,,,
1205,four five delivery got everything delivered on time,,,,Positive,
1205,nothing outstanding,,,,,Neutral
1205,three five five cake now this is what was actually not good enough,,Negative,,,
1205,they black forest tasted much different than any other black forest,,Negative,,,
1205,black forest cake a really huge cake for a good number of people,,Positive,,,
1205,it tasted exactly like la chi and nowhere like black forest,,Negative,,,
1205,a damp squib,,Negative,,,
1205,one five will i order from here again,,,,,Negative
1205,they cake was a turn off but i would like to give them another chance because of they reviews i have read,,Negative,,,
1206,taste should improve as it was not good in taste also every time i order from here they do not give tomato ketchup there was an instance happen last time when i ordered they did not gave me extra mayo which i ordered,,Negative,,Negative,
1207,we visited a day before diwali and we were deploy disappointed,,,,,Negative
1207,service was poor except for one server who was courteous and smiling,,,,Negative,
1207,we ordered fresh lime soda which was not sour starter were okay hence two star,,Neutral,,,
1207,but main course was pathetic,,Negative,,,
1207,we still could not figure our how they screed up simple thing like panzer butter marsala,,Negative,,,
1207,tasteless,,Negative,,,
1208,ordered laze buna burgh bryan boneless really disappointed with they they food quality and quantity wise its decent,,Negative,,,
1208,but taste wise its bad,,Negative,,,
1209,we went there yesterday and as usual they did not have many foreign beers present but mentioned in menu,,,,Negative,
1209,second they provided custom menu for tomato gold and asked to get free drink only from that menu,,,,Negative,
1209,tomato gold and this restaurant is not good as they keep changing conditions and we customers suffer,,,,Negative,
1209,tomato says you can get free dish from complete menu and manager said no we can only give free dish from custom small menu,,,,Negative,
1210,they most important factor which i take into consideration is service,,,,,
1210,and if they are rude do not give any importance to customers they do not deserve anything,,,,Negative,
1210,giving two stars just for they ambience,,,Positive,,
1211,had a very disappointing experience,,,,,Negative
1211,they place did not do justice to it is rating,,,,,
1211,i do not know what happened maybe they chef had a bad day or maybe that is how they food generally is,,Negative,,,
1211,ordered fries with cheese which was poorly seasoned they fish in fish and chips was literally dripping in oil,,Negative,,,
1211,there did not seem any effort put into they potato wedges that come on they side of they burger,,Negative,,,
1211,they service was good if only food was half as decent,,Negative,,Positive,
1212,were there for my friends birthday party as they place is nearer to her,,,,,
1212,it is a small place with around six seven tables with only two stewards,,,Neutral,,
1212,service is good as they place is not so crowded at they time we went,,,,Positive,
1212,had man chow soup which can be much better,,Negative,,,
1212,lepta mushroom is not that great mushroom is not fresh,,Negative,,,
1212,there is no crispness in they crispy corn,,Negative,,,
1212,egg bryan is good,,Positive,,,
1212,overall not satisfied with they food much,,Negative,,,
1212,even pricing is little high in comparison with they taste and quality,Negative,Negative,,,
1213,bad maratha it was plain maratha no stuffing,,Negative,,,
1214,food was stale when ordered through twiggy pop,,Negative,,,
1214,rita salad everything was smelling stale had to order again and discard this food,,Negative,,,
1214,please send proper food through twiggy pop,,Negative,,,
1215,we ordered noodles and some gravy with mushrooms and baby corn,,,,,
1215,they noodles had lots of uncooked cauliflower and onions half cooked,,Negative,,,
