annotation_id,annotator,created_at,environment,id,lead_time,other,price,quality,sentence,service,updated_at
2093,1,2025-06-23T06:30:02.738497Z,,1247,3.883,Negative,,,lessons  never order fried momos again ever ,,2025-06-23T06:30:02.738497Z
,,,,,,,,,,,
2094,1,2025-06-23T06:30:05.386233Z,,1247,2.294,,,,may try the steamed based on rating ,,2025-06-23T06:30:05.386233Z
,,,,,,,,,,,
2095,1,2025-06-23T06:30:18.395229Z,,1248,12.662,,,,never order full meals online    at the end you will get disappointed with incorrect items   from the given menu    expected alot by seeings reviews ,Negative,2025-06-23T06:30:18.395229Z
,,,,,,,,,,,
2096,1,2025-06-23T06:30:20.962715Z,,1249,2.23,,,Negative,too oily for my liking,,2025-06-23T06:30:20.962715Z
,,,,,,,,,,,
2097,1,2025-06-23T06:30:25.613029Z,,1250,4.302,,,,i have ordered a biriyani and the restaurant took close to one hour just to prepare the food ,Negative,2025-06-23T06:30:25.613029Z
,,,,,,,,,,,
2098,1,2025-06-23T06:30:31.353599Z,,1250,5.422,,,,and the zomato delivery person took    more mins to deliver the food ,Negative,2025-06-23T06:30:31.353599Z
,,,,,,,,,,,
2099,1,2025-06-23T06:30:33.420602Z,,1250,1.707,,,,one of the worst service from zomato ,Negative,2025-06-23T06:30:33.420602Z
,,,,,,,,,,,
2100,1,2025-06-23T06:30:36.321567Z,,1250,2.564,,,Neutral,when it comes to the food  it was pretty average ,,2025-06-23T06:30:36.321567Z
,,,,,,,,,,,
2101,1,2025-06-23T06:30:39.487666Z,,1250,2.825,,,Negative,i dint feel like i am having a biriyani ,,2025-06-23T06:30:39.487666Z
,,,,,,,,,,,
2102,1,2025-06-23T06:30:41.396129Z,,1251,1.543,,,,very laid back staff ,Negative,2025-06-23T06:30:41.396129Z
,,,,,,,,,,,
2103,1,2025-06-23T06:30:43.621798Z,,1251,1.918,,,,we ordered chilli toast and got the order served after half an hour ,Negative,2025-06-23T06:30:43.621798Z
,,,,,,,,,,,
2104,1,2025-06-23T06:30:45.785448Z,,1251,1.87,,,,just to toast a piece of bread they took    minutes literally ,Negative,2025-06-23T06:30:45.785448Z
,,,,,,,,,,,
2105,1,2025-06-23T06:30:54.950853Z,,1251,8.865,,,,i had to follow up twice or thrice ,Negative,2025-06-23T06:30:54.950853Z
,,,,,,,,,,,
2106,1,2025-06-23T06:30:57.366771Z,,1251,2.109,,,Negative,the cocktail wasn t better either ,,2025-06-23T06:30:57.366771Z
,,,,,,,,,,,
2107,1,2025-06-23T06:31:03.913959Z,,1251,6.255,,,Negative,it tasted just like water with a hint of vodka ,,2025-06-23T06:31:03.913959Z
,,,,,,,,,,,
2108,1,2025-06-23T06:31:09.273044Z,,1251,4.997,,,,and i had to ask for sauces to go with the fish i ordered ,Negative,2025-06-23T06:31:09.273044Z
,,,,,,,,,,,
2109,1,2025-06-23T06:31:13.091356Z,,1251,3.489,,,,no side fresh salads or sauces to go with the main ,Negative,2025-06-23T06:31:13.091356Z
,,,,,,,,,,,
2110,1,2025-06-23T06:31:17.391735Z,,1251,3.959,,,Positive,the fish tasted good  though it was slightly over cooked ,,2025-06-23T06:31:17.391735Z
,,,,,,,,,,,
2111,1,2025-06-23T06:31:22.624946Z,,1251,4.88,,,,they can improve their service levels to a great extent ,Negative,2025-06-23T06:31:22.624946Z
,,,,,,,,,,,
2112,1,2025-06-23T06:31:25.837109Z,,1251,2.892,,,Negative,and also their food ,,2025-06-23T06:31:25.837109Z
,,,,,,,,,,,
2113,1,2025-06-23T06:31:31.471861Z,,1251,5.322,,,,it somehow gave me a feeling that they didn t bother about the customers ,Negative,2025-06-23T06:31:31.471861Z
,,,,,,,,,,,
2114,1,2025-06-23T06:31:37.854836Z,,1252,6.032,,,Negative,food is over rated and service should be improve a lot food item cost doesn t match provided taste ,,2025-06-23T06:31:37.854836Z
,,,,,,,,,,,
2115,1,2025-06-23T06:31:41.998290Z,,1252,3.793,,,,over all bad experience management has to look into these issues ,Negative,2025-06-23T06:31:41.998290Z
,,,,,,,,,,,
2116,1,2025-06-23T06:31:43.360314Z,,1253,1.046,,,,we went for lunch buffet ,,2025-06-23T06:31:43.360314Z
,,,,,,,,,,,
2117,1,2025-06-23T06:31:46.869050Z,,1253,3.205,,,Neutral,food taste is average and limited options ,,2025-06-23T06:31:46.869050Z
,,,,,,,,,,,
2118,1,2025-06-23T06:31:48.612903Z,,1253,1.424,,,,service is really bad ,Negative,2025-06-23T06:31:48.612903Z
,,,,,,,,,,,
2119,1,2025-06-23T06:31:50.845952Z,,1253,1.876,,,,none of them show up when we are asking for food  water etc ,Negative,2025-06-23T06:31:50.845952Z
,,,,,,,,,,,
2120,1,2025-06-23T06:31:54.582448Z,,1253,3.413,,,,but we got the bill on our table while we are still having deserts ,Negative,2025-06-23T06:31:54.582448Z
,,,,,,,,,,,
2121,1,2025-06-23T06:32:03.761731Z,,1254,8.888,,,Negative,hazelnut coffee     poor quality  the coffee already had sugar and it was watery ,,2025-06-23T06:32:03.761731Z
,,,,,,,,,,,
2122,1,2025-06-23T06:33:30.314802Z,,1254,9.865,Negative,,,this was my  nd time here and the place still disappointed me ,,2025-06-23T06:33:30.314802Z
,,,,,,,,,,,
2123,1,2025-06-23T06:33:32.563626Z,,1254,1.892,Negative,,,might not come again  ,,2025-06-23T06:33:32.563626Z
,,,,,,,,,,,
2124,1,2025-06-23T06:33:35.972283Z,,1255,3.084,,,,menu here is very interesting and we went with lot of expectations ,,2025-06-23T06:33:35.972283Z
,,,,,,,,,,,
2125,1,2025-06-23T06:33:39.745576Z,,1255,3.437,,,,for starters ordered   chicken broccoli melt and stuffed bell peppers ,,2025-06-23T06:33:39.745576Z
,,,,,,,,,,,
2126,1,2025-06-23T06:33:43.039061Z,,1255,2.946,,,Neutral,chicken broccoli melt is basically garlic bread with a mixture of chicken  broccoli and cheese on top ,,2025-06-23T06:33:43.039061Z
,,,,,,,,,,,
2127,1,2025-06-23T06:33:46.863784Z,,1255,3.485,,,Negative,the plate served to us is cold  we were told it is in fact properly cooked but broccoli tasted raw ,,2025-06-23T06:33:46.863784Z
,,,,,,,,,,,
2128,1,2025-06-23T06:33:50.072404Z,,1255,2.85,,,Neutral,luckily the chicken is not raw ,,2025-06-23T06:33:50.072404Z
,,,,,,,,,,,
2129,1,2025-06-23T06:33:52.320066Z,,1255,1.864,,,Negative,bread is very hard and difficult to eat ,,2025-06-23T06:33:52.320066Z
,,,,,,,,,,,
2130,1,2025-06-23T06:33:54.543265Z,,1255,1.879,,,Negative,overall not worth ordering ,,2025-06-23T06:33:54.543265Z
,,,,,,,,,,,
2131,1,2025-06-23T06:33:58.543049Z,,1255,3.683,,,Neutral,stuffed bell peppers   tasted just ok ,,2025-06-23T06:33:58.543049Z
,,,,,,,,,,,
2132,1,2025-06-23T06:34:03.249985Z,,1255,4.391,,,Negative,but loads of spinach used as stuffing and it kind of brought down the taste as a whole ,,2025-06-23T06:34:03.251012Z
,,,,,,,,,,,
2133,1,2025-06-23T06:34:05.728437Z,,1255,2.139,,,,aglio e olio   no complaints about this one ,,2025-06-23T06:34:05.728437Z
,,,,,,,,,,,
2134,1,2025-06-23T06:34:11.851569Z,,1255,5.795,,,Neutral,tasted fine ,,2025-06-23T06:34:11.851569Z
,,,,,,,,,,,
2135,1,2025-06-23T06:34:23.189909Z,,1255,10.974,,,Negative,cabonara chicken pasta   so bland and tasteless we were not able to complete this ,,2025-06-23T06:34:23.189909Z
,,,,,,,,,,,
2136,1,2025-06-23T06:34:33.360308Z,,1255,9.81,,,,quattro formaggi pizza   it is very difficult to spoil a pizza these days and even small road side establishments are churning out pizzas that taste good ,,2025-06-23T06:34:33.360308Z
,,,,,,,,,,,
2137,1,2025-06-23T06:34:36.578783Z,,1255,2.862,,,Negative,so much for the authentic   types of european cheese used for this one but the taste is very weird and the after taste is really bad ,,2025-06-23T06:34:36.578783Z
,,,,,,,,,,,
2138,1,2025-06-23T06:34:40.823670Z,,1255,3.859,Negative,,,overall  very bad experience which is forcing me to give a rating below   ,,2025-06-23T06:34:40.823670Z
,,,,,,,,,,,
2139,1,2025-06-23T06:34:45.340173Z,,1256,5.053,,,Negative,staff was polite and friendly  but the food and the taste was below par   ,Positive,2025-06-23T06:34:47.644924Z
,,,,,,,,,,,
2140,1,2025-06-23T06:34:54.365966Z,,1256,5.199,,,Negative,the burgers were decent but their wings are baaaad     at the time we went even the power was also not there ,,2025-06-23T06:34:54.365966Z
,,,,,,,,,,,
2141,1,2025-06-23T06:34:56.423948Z,,1257,1.707,,,Negative,shawarma is not tasty ,,2025-06-23T06:34:56.423948Z
,,,,,,,,,,,
2142,1,2025-06-23T06:35:00.546492Z,,1257,3.739,,,Negative,need to improve in taste,,2025-06-23T06:35:00.546492Z
,,,,,,,,,,,
2143,1,2025-06-23T06:35:03.996764Z,,1258,3.123,,,Negative,dry fruits was not upto the mark   taste was not good ,,2025-06-23T06:35:03.996764Z
,,,,,,,,,,,
2144,1,2025-06-23T06:35:07.909246Z,,1259,3.526,,,,the staff is not at all polite ,Negative,2025-06-23T06:35:07.909246Z
,,,,,,,,,,,
2145,1,2025-06-23T06:35:11.464563Z,,1259,3.211,,,,even we got dirty plates ,Negative,2025-06-23T06:35:11.464563Z
,,,,,,,,,,,
2146,1,2025-06-23T06:35:13.924590Z,,1259,2.139,Negative,,,its one of the worst experience i had ,,2025-06-23T06:35:13.924590Z
,,,,,,,,,,,
2147,1,2025-06-23T06:35:18.364221Z,,1259,4.084,,,,i would suggest to order food from online if you wish to have food from here ,,2025-06-23T06:35:18.364221Z
,,,,,,,,,,,
2148,1,2025-06-23T06:35:26.943156Z,Negative,1259,8.215,,,Neutral,the taste of food is decent but it has no ambience ,,2025-06-23T06:35:26.943156Z
,,,,,,,,,,,
2149,1,2025-06-23T06:35:32.700961Z,,1259,5.408,,Negative,,in a way they charge more than the service they provide ,,2025-06-23T06:35:32.700961Z
,,,,,,,,,,,
2150,1,2025-06-23T06:35:34.983593Z,,1260,1.942,,,Positive,the momos and spring rolls were good ,,2025-06-23T06:35:34.983593Z
,,,,,,,,,,,
2151,1,2025-06-23T06:35:37.894204Z,,1260,2.572,,,Negative,but the rest were not ,,2025-06-23T06:35:37.894204Z
,,,,,,,,,,,
2152,1,2025-06-23T06:35:41.811562Z,,1260,3.577,,,Negative,there s mushroom in padthai and it s too spicy  but not flavoursome  ,,2025-06-23T06:35:41.811562Z
,,,,,,,,,,,
2153,1,2025-06-23T06:35:44.752135Z,,1260,2.611,,,,pad thais are meant to be tasteful with peanuts and flavours of spring onions ,,2025-06-23T06:35:44.752135Z
,,,,,,,,,,,
2154,1,2025-06-23T06:35:49.597266Z,,1260,9.783,,,Negative,this padthai just has gun powder in it ,,2025-06-23T06:36:03.839465Z
,,,,,,,,,,,
2155,1,2025-06-23T06:36:28.408812Z,,1260,22.411,,,Negative,the sauce for the noodles was so hot that the container almost melted and the taste of the sauce went bitter ,Negative,2025-06-23T06:36:28.408812Z
,,,,,,,,,,,
2156,1,2025-06-23T06:36:31.382917Z,,1260,2.637,,,,i suggest that better quality containers be used for packaging ,,2025-06-23T06:36:31.382917Z
,,,,,,,,,,,
2157,1,2025-06-23T06:36:32.854875Z,,1261,1.127,,,,we visited this place during weekdays ,,2025-06-23T06:36:32.854875Z
,,,,,,,,,,,
2158,1,2025-06-23T06:36:37.181579Z,Positive,1261,3.993,,,,this place is at prime location   easily accessible and has good ambience ,,2025-06-23T06:36:37.181579Z
,,,,,,,,,,,
2159,1,2025-06-23T06:36:38.587440Z,,1261,1.032,,,,we ordered tandoori and lasooni tikka ,,2025-06-23T06:36:38.587440Z
,,,,,,,,,,,
2160,1,2025-06-23T06:36:40.365567Z,,1261,1.46,,,Negative,both of them were under cooked and were not worth it  ,,2025-06-23T06:36:40.365567Z
,,,,,,,,,,,
2161,1,2025-06-23T06:36:42.136656Z,,1261,1.44,,,Negative,main course was not good either ,,2025-06-23T06:36:42.136656Z
,,,,,,,,,,,
2162,1,2025-06-23T06:36:45.006627Z,,1261,2.522,,,,servings were taking lot of time to complete ,Negative,2025-06-23T06:36:45.006627Z
,,,,,,,,,,,
2163,1,2025-06-23T06:36:49.876242Z,,1262,4.536,,,Negative,pathetic service  stale food  especially mutton   starters are not well cooked either  grilled chicken and chicken biryani were somewhat edible compared to rest of the menu ,Negative,2025-06-23T06:36:49.876242Z
,,,,,,,,,,,
2164,1,2025-06-23T06:36:51.975807Z,,1263,1.717,,,Negative,the food was very bad ,,2025-06-23T06:36:51.975807Z
,,,,,,,,,,,
2165,1,2025-06-23T06:36:53.655271Z,,1263,1.385,,,Negative,the noodles was blant ,,2025-06-23T06:36:53.655271Z
,,,,,,,,,,,
2166,1,2025-06-23T06:36:55.316223Z,,1263,1.353,,,Negative,and the chicken was dry ,,2025-06-23T06:36:55.316223Z
,,,,,,,,,,,
2167,1,2025-06-23T06:36:59.597097Z,,1264,3.965,,,,the buffet was not to impressive so we ordered from menu ,,2025-06-23T06:36:59.597097Z
,,,,,,,,,,,
2168,1,2025-06-23T06:37:10.048030Z,,1264,10.139,,,,can go for a change but definitely not frequent visits food       ambience     service     food option for vegetarian     overall    ,,2025-06-23T06:37:10.048030Z
,,,,,,,,,,,
2169,1,2025-06-23T06:37:13.828886Z,,1265,3.442,,,Positive,biryani aroma is good ,,2025-06-23T06:37:13.828886Z
,,,,,,,,,,,
2170,1,2025-06-23T06:37:17.167020Z,,1265,2.998,,,Negative,but aroma is too strong for the taste buds ,,2025-06-23T06:37:17.167020Z
,,,,,,,,,,,
2171,1,2025-06-23T06:37:20.435092Z,,1265,2.898,,,Positive,chiken well cooked ,,2025-06-23T06:37:20.435092Z
,,,,,,,,,,,
2172,1,2025-06-23T06:37:24.206842Z,,1265,3.423,,,,my only concern is plz use little lesser aroma so that our stomach has got space for the food as well  rather than only having aromas ,,2025-06-23T06:37:24.206842Z
,,,,,,,,,,,
2173,1,2025-06-23T06:37:27.060622Z,,1265,2.526,,,Neutral,taste of biryani is average  ,,2025-06-23T06:37:27.060622Z
,,,,,,,,,,,
2174,1,2025-06-23T06:37:32.037509Z,,1266,4.624,,,,the place don t have mutton though they have it in menu ,Negative,2025-06-23T06:37:32.037509Z
,,,,,,,,,,,
2175,1,2025-06-23T06:37:44.630691Z,Negative,1266,12.243,,,Neutral,chicken mandi is ok   not that great ambience in contrast is great ,,2025-06-23T06:37:44.630691Z
,,,,,,,,,,,
2176,1,2025-06-23T06:37:50.599340Z,Negative,1266,5.588,,,,music is too loud to have conservation in lunch ,,2025-06-23T06:37:50.600340Z
,,,,,,,,,,,
2177,1,2025-06-23T06:37:53.040333Z,,1267,2.056,,,,honestly i would not recommend this place to any of my friends or colleagues ,,2025-06-23T06:37:53.040333Z
,,,,,,,,,,,
2178,1,2025-06-23T06:37:55.942981Z,,1267,2.546,,,,i had dropped by with my colleagues for lunch  buffet  and we really had high expectations and were hoping for good food ,,2025-06-23T06:37:55.942981Z
,,,,,,,,,,,
2179,1,2025-06-23T06:37:58.980736Z,,1267,2.708,,,Negative,unfortunately all the starters were cold and were not even edible     ,,2025-06-23T06:37:58.980736Z
,,,,,,,,,,,
2180,1,2025-06-23T06:38:01.807785Z,,1267,2.437,,,Negative,the biryani the taste was not even close to the expectations ,,2025-06-23T06:38:01.807785Z
,,,,,,,,,,,
2181,1,2025-06-23T06:38:07.050063Z,,1267,4.907,Negative,,,a big no no to food lovers ,,2025-06-23T06:38:07.050063Z
,,,,,,,,,,,
2182,1,2025-06-23T06:38:15.642296Z,Positive,1267,8.216,,,Positive,the only good thing here was the jazzy decor and desserts ,,2025-06-23T06:38:15.642296Z
,,,,,,,,,,,
2183,1,2025-06-23T06:38:18.130828Z,,1267,2.138,Negative,,,it was a very poor experience overall ,,2025-06-23T06:38:18.130828Z
,,,,,,,,,,,
2184,1,2025-06-23T06:38:24.432002Z,,1268,5.954,,,,i chose fried rice for my china combo but got noodles in return ,Negative,2025-06-23T06:38:24.432002Z
,,,,,,,,,,,
2185,1,2025-06-23T06:38:27.746827Z,,1269,2.93,,,Negative,the momos was very bad and even the delivery was very late ,Negative,2025-06-23T06:38:27.746827Z
,,,,,,,,,,,
2186,1,2025-06-23T06:38:29.738449Z,,1269,1.656,Negative,,,not satisified with this order,,2025-06-23T06:38:29.738449Z
,,,,,,,,,,,
2187,1,2025-06-23T06:38:36.868640Z,Negative,1270,9.131,,,Positive,food tastes good here but when you see surroundings around kitchen and wash area it was horrible ,,2025-06-23T06:38:45.543122Z
,,,,,,,,,,,
2188,1,2025-06-23T06:38:40.366859Z,Negative,1270,5.93,,,,cockroaches  mice and lots and lots of dust ,,2025-06-23T06:38:49.701733Z
,,,,,,,,,,,
2189,1,2025-06-23T06:39:01.401582Z,Negative,1270,10.385,,,,i understand this place is for online orders but not for dine in given the fact that people dont get to see this unhygienic atmosphere ,,2025-06-23T06:39:01.401582Z
,,,,,,,,,,,
2190,1,2025-06-23T06:39:05.287257Z,,1271,3.51,,,Neutral,less cheese in cheese burst,,2025-06-23T06:39:05.287257Z
,,,,,,,,,,,
2191,1,2025-06-23T06:39:11.228745Z,,1272,5.588,,,, zomato review program ordered veg shahi subz dastarkwan which comes with the combination of veg subz e biryani and falafel e khees ,,2025-06-23T06:39:11.228745Z
,,,,,,,,,,,
2192,1,2025-06-23T06:39:20.772049Z,,1272,9.215,,,,to my suprise i ordered veg and i got non veg biryani i dont know was that an upgrade for me  ,Negative,2025-06-23T06:39:20.772049Z
,,,,,,,,,,,
2193,1,2025-06-23T06:39:22.371999Z,,1272,1.243,,,, ,,2025-06-23T06:39:22.371999Z
,,,,,,,,,,,
2194,1,2025-06-23T06:42:57.156769Z,,1272,214.414,,,Positive,nothing changed but got an add on  the black box  which has a chocolate lava cake which was the only thing good ,,2025-06-23T06:42:57.156769Z
,,,,,,,,,,,
2195,1,2025-06-23T06:43:01.583898Z,,1272,4.106,,,,the package was good like before and as expected ,Neutral,2025-06-23T06:43:01.583898Z
,,,,,,,,,,,
2196,1,2025-06-23T06:43:04.436017Z,,1272,2.52,,,,nothing to say about that biryani because i didn t taste it ,,2025-06-23T06:43:04.436017Z
,,,,,,,,,,,
2197,1,2025-06-23T06:43:08.081831Z,,1272,3.311,,,Positive,on an assumetion the biryani was with good mutton peices and didnt look that spicy and had almond pieces over ,,2025-06-23T06:43:08.083113Z
,,,,,,,,,,,
2198,1,2025-06-23T06:43:27.711003Z,,1272,19.275,,,Neutral,need to improve alot with the service and also taking the taste into consideration for a hyderabadi ,Negative,2025-06-23T06:43:27.711003Z
,,,,,,,,,,,
2199,1,2025-06-23T06:43:32.124290Z,,1273,4.053,,,Negative,no quality,,2025-06-23T06:43:32.124290Z
,,,,,,,,,,,
2200,1,2025-06-23T06:43:37.966310Z,,1274,5.465,,,Negative,the paneer was bad in chilli paneer,,2025-06-23T06:43:37.966310Z
,,,,,,,,,,,
2201,1,2025-06-23T06:43:43.014912Z,,1275,4.681,,,Neutral,ordered for a red sauce pasta which came sweet ,,2025-06-23T06:43:43.014912Z
,,,,,,,,,,,
2202,1,2025-06-23T06:43:47.031990Z,,1275,3.694,,,Negative,then ordered for a veg assorted pizza expecting of a better experience but failed there too ,,2025-06-23T06:43:47.031990Z
,,,,,,,,,,,
2203,1,2025-06-23T06:43:49.023989Z,,1275,1.62,,,Negative,it was too bland and nowhere near to a decent pizza too ,,2025-06-23T06:43:49.023989Z
,,,,,,,,,,,
2204,1,2025-06-23T06:43:56.677569Z,Negative,1275,7.311,,,,there was a band performing too but was so boring that we hardly listened to any of its songs ,,2025-06-23T06:43:56.677569Z
,,,,,,,,,,,
2205,1,2025-06-23T06:44:00.583575Z,,1276,3.543,Negative,,,i ordered my lunch from this place and it was really disappointing experience for me ,,2025-06-23T06:44:00.583575Z
,,,,,,,,,,,
2206,1,2025-06-23T06:44:02.321608Z,,1276,1.354,,,,i had ordered garlic naan  chicken patiala  pepper chicken and chicken majestic ,,2025-06-23T06:44:02.321608Z
,,,,,,,,,,,
2207,1,2025-06-23T06:44:06.648441Z,,1276,3.964,,,Neutral,garlic naan was somewhat ok ,,2025-06-23T06:44:06.648441Z
,,,,,,,,,,,
2208,1,2025-06-23T06:44:10.322620Z,,1276,3.308,,,Negative,but  chicken patiala was not at all as expected  it was somewhat sweet and with a different color and the taste was also not good ,,2025-06-23T06:44:10.322620Z
,,,,,,,,,,,
2209,1,2025-06-23T06:44:15.641009Z,,1276,4.65,,,Negative,pepper chicken was over fried  which was giving a burnt taste ,,2025-06-23T06:44:15.641009Z
,,,,,,,,,,,
