id,sentence,price,quality,environment,service,other
13.0,they don t allow entry to stags on the dance floor also and despite of so high prices haven t given any discount even not corporate discount too ,Negative,,,Negative,
15.0,food was terrible,,Negative,,,
16.0,i ordered   donuts online and all of them were hard and not fresh ,,Negative,,,
16.0,and not edible to eat at all ,,Negative,,,
16.0,i have no option but to throw them in the dust bin ,,Negative,,,
16.0,very very disappointed ,,,,,Negative
17.0,went here for a team lunch party a while back and i swear to god the food was pathetic ,,Negative,,,
17.0,the starters they server were cold and even after calling out the waiter multiple times there wasn t a positive response ,,Negative,,Negative,
17.0,when we called the manager  there was a redo of the starter which was hot now but not tasty ,,Negative,,,
17.0,the ambience is good though ,,,Positive,,
17.0,if only the food and service were upped then the place could deserve better rating ,,Negative,,Negative,
18.0,i ordered chicken pot rice  pot rice is usually wet n not dry  this one was actually dry and it wasn t made with the wet gravy how pot rice is actually made  and they made chinesee like biryani  seriously ,,Negative,,,
18.0,it was actually hydrabadi pot rice lol ,,,,Negative,
19.0,today i was disappointed with their service and how they ve handled an issue  reg soup  reported ,,,,Negative,
19.0,even the manager at gachibowli proved useless   i never thought i will write such a review for khan saab ,,,,Negative,
20.0,pathetic and rude staff ,,,,Negative,
20.0,slowest service ,,,,Negative,
20.0,they had tables free at terrace and at lower floor but still they say that its full ,,,,Negative,
20.0,so that there upper floor gets full first which is not good ,,,,Negative,
20.0,will never visit again ,,,,,Negative
21.0,worst service ,,,,Negative,
21.0,strictly nor recommended for family and decent people ,,,,,Negative
21.0,taste is below average ,,Negative,,,
21.0,big no for this place   stay away ,,,,,Negative
21.0,worst service ever,,,,Negative,
22.0,what a hopeless restaurant ,,,,,Negative
22.0,never experienced such horrific and unprofessional restaurant ,,,,Negative,
22.0,if you order a dish  be assured you will get cheaper   stale and some other item ,,,,Negative,
22.0,i have ordered chicken manchurian and egg noodle box  i received old stake gobi munchurian with just minimum two three spoon of pathetic noodle ,,Negative,,Negative,
22.0,please dont dare do visit there,,,,,Negative
23.0,very spicy food ,,Neutral,,,
23.0,even the soup was ultra spicy ,,Neutral,,,
23.0,starters were average ,,Neutral,,,
23.0,main course could have more variety and some taste ,,Negative,,,
23.0,even the desserts were not good ,,Negative,,,
24.0,worst food ever     ,,Negative,,,
24.0,very bad taste  i will give negative rating   no dishes were properly made very bad experience ,,Negative,,,
24.0,just name is big but no quality and taste maintained,,Negative,,,
25.0,very very bad sooo waste taste less dont take order online very very bad sooo waste taste less dont take order online ,,Negative,,,
25.0,very very bad sooo waste taste less dont take order online,,Negative,,,
26.0,horrible place nothing for vegetarians service is awful paneer was not properly cooked corn cubes were hopeless we had to wait for an hour to get vegetarian starters the main course for vegetarian dishes was empty,,Negative,,Negative,
27.0,if you are looking for north indian food in hyderabad then do not visit this place ,,,,,Negative
27.0,the waiters will not listen if food is late  manager is totally uncivilized  tries to peek into customers wallet and also talks rudely  ,,,,Negative,
27.0,we ordered       daal makhani  not even average      paneer  serverd with hair in it      biriyani  below average      tandoori roti     sweet lassi  after finishing the food  they will serve you finger bowl with food particles already present in it    ,,Negative,,,
27.0,food        staff        ambience        hygiene        i will never recommend this place to anyone ,,Negative,Negative,Negative,
28.0,today i have ordered cashew polau from zomato  i have received the parcel box unpacked and seems some part of food item from one side has taken out of box ,,,,Negative,
28.0,i have reported to zomato as well  but from next time onwards i will make sure not to order from this restaurent ,,,,,Negative
29.0,we ordered food for home delivery with one line instruction   garlic bread to be prepared without spices  which was not fulfilled ,,,,Negative,
29.0,this was ok  what wasn t was delivery of chicken ,,,,Negative,
29.0,we ordered vegetarian cheese balls and we received chicken ,,,,Negative,
30.0,i ve ordered their keema pav on swiggy and i was very dissatisfied with it ,,Negative,,,
30.0,the keema was stale and blubbery ,,Negative,,,
30.0,their is lot of fat and meat was very minimal ,,Negative,,,
30.0,i couldn t finish even half of the portion served ,,Negative,,,
30.0,and it was very clear that the dish mutton is not fresh ,,Negative,,,
30.0,ps  it had a bad effect on my tummy as well ,,Negative,,,
31.0,too bad but tasty,,Positive,,,Negative
32.0,it was extremely bad ,,Negative,,,
32.0,the rice seemed to be cooked with a lot of baking soda ,,Negative,,,
32.0,kadhi was awful to taste ,,Negative,,,
32.0,avoid this dish ,,Negative,,,
33.0,pathetic ,,,,,Negative
33.0,don t order through them ,,,,,Negative
33.0,neither do they have the decency of answering calls and informing nor do they have people to deliver ,,,,Negative,
33.0,disappointing ,,,,,Negative
34.0,worst experience in parcel of zaffron motton regular biryani no mutton piecec found i  biryani bill is       with gst    ,Negative,Negative,,,
34.0,fooling public in parcel   dont take pacel frm pista house    ,,Negative,,,
34.0,very bad experience simply looting public money on parcels of biryani      ,,Negative,,,
35.0,having heard a lot about this place  specially their triveni biryani  i came here once and ordered food     times   the last time i purchased food here would actually be the last time i would eat from here ,,,,,Negative
35.0,this restaurant is a classic example of how it started on a grand note and ended up being just another restaurant with hygiene issues ,,,,,Negative
35.0,  paneer tikka biryani and bhimwaram pulav  take aways   in spite of telling them  both items were very spicy ,,Neutral,,Negative,
35.0,my wife and i were struggling with the food ,,Negative,,,
35.0,now to top it  i found a flying insect  not a cockroach but something else with wings  that got cooked with the paneer tikka biryani ,,Negative,,,
35.0,alas  that was so repulsive that i left the food mid way and satiated my hunger with curd rice  i m never going back to them,,Negative,,,
36.0,didn t find any taste in chicken momos  the veg momos were horrible   stuff inside the momos were not boiled properly   will never order from them again,,Negative,,,
37.0,one of the best worst place   biryani is too worst   but their strtegy is too good   they dont have ac but if we sit and eat the price is double  irresponsible serice   better to go to almas r biryanis   good bye  will never visit again,Negative,,Negative,,
38.0,i got very sick after having this food,,Negative,,,
39.0,i am very very biryani lover and i tried the behrouz biryani and it was worst ,,Negative,,,
39.0,taste is too bad   ,,Negative,,,
39.0,packing is too good but taste is too bad,,Negative,,Positive,
40.0,no taste in food  starters were served cold  probably it was already cooked so waiter suggested us that dish ,,Negative,,,
40.0,it is expensive and not worth at all ,Negative,,,,
40.0,they are trying to be over authentic and spoiling the basic taste of food ,,Negative,,,
40.0,rotis are very hard and ulavacharu biryani is too much masala and no tasty ,,Negative,,,
40.0,not suggested to visit ,,,,,Negative
41.0,after all confirmation and payment  this restaurant has canceled my order while i had no other option to get food ,,,,Negative,
41.0,i m unsatisfied with this restaurant ,,,,,Negative
42.0,biryani tastes stale highly unethical service ,,Negative,,Negative,
42.0,they will charge you   rs for a   rs coke     ml  ,,,,Negative,
42.0,never ever go or order anything from these cheaters ,,,,Negative,
42.0,and even after calling the restaurant multiple times they won t pick up the call rather they will disconnect it ,,,,Negative,
43.0,we got   regular shawarma ,,,,Negative,
43.0,pathetic experience ,,,,,Negative
43.0,i m satisfied with the person who delivered  please let him have the credit for the delivery,,,,Positive,
44.0,food was not good at all  roti s  tandoori  could easily be confused with papad  both were so thin and cold ,,Negative,,,
44.0,sabzi was cold and seems like they didn t care about customer ,,Negative,,,
44.0,even at that time when we were the only table operating there was so much delay for someone to attend our table ,,,,Negative,
